call_id,agency,actdate,acttime,geox,geoy,streetnbr,street,naturecode
P050127010,BIPD,8/14/2005 0:00,2018,373295825,73033224,8895,MADISON AV,WC3
P050130411,BIPD,8/20/2005 0:00,1650,372846449,68683508,5260,NE OLD MILL RD,FU
P050128262,BIPD,8/17/2005 0:00,0302,373905264,70637166,499,OLYMPIC DR SE,UNWAN3
P050128796,BIPD,8/17/2005 0:00,2237,373162617,70998530,,HENSHAW WY NE / MADISON AV N,T
P050128878,BIPD,8/18/2005 0:00,0031,373058406,74099172,,N MADISON AV NE / STATE HY 305 NE,T
P050130929,BIPD,8/21/2005 0:00,1313,373530804,70609368,,"WATERFRONT PARK, BI",PC4
P050128890,BIPD,8/18/2005 0:00,0059,373263171,75899611,11800,N MADISON AV NE,FI
P050131047,BIPD,8/21/2005 0:00,1753,373150019,78772387,14607,PHELPS RD NE,FU
P050128977,BIPD,8/18/2005 0:00,0842,371898904,77775145,,NE SUMANEE PL / TEEM LOOP RD NE,FI
P050141201,BIPD,9/7/2005 0:00,1932,374772486,71313352,573,CHERRY AV NE,ASSIS3
P050142886,BIPD,9/10/2005 0:00,1758,371621091,70516739,,BLAKELY AV NE / NE BUCKLIN HILL RD,T
P050142929,BIPD,9/10/2005 0:00,1926,373058406,74099172,,SPORTSMAN CLUB RD NE / STATE HY 305 NE,T
P050142970,BIPD,9/10/2005 0:00,2055,369152540,69295977,5103,CRYSTAL SPRINGS DR NE,FIREW4
P050143117,BIPD,9/11/2005 0:00,0123,373509784,75291059,,PARKHILL PL NE / NE VALLEY RD,T
P050143162,BIPD,9/11/2005 0:00,0348,373905264,70637166,499,OLYMPIC DR SE,FI
P050101691,BIPD,7/4/2005 0:00,1416,374111947,78093046,,SUNRISE DR NE / NE TORVANGER RD,FI
P050099315,BIPD,6/30/2005 0:00,2351,373530804,70609368,,"WATERFRONT PARK, BI",FI
P050099346,BIPD,7/1/2005 0:00,0056,368844197,68134629,,POINT WHITE DOCK-X/CRYSTAL SPRINGS DR,SUSPI3
P050099382,BIPD,7/1/2005 0:00,0234,372110990,70457094,6431,EAGLE HARBOR DR NE,T
P050099392,BIPD,7/1/2005 0:00,0348,371583400,67899672,3805,LYTLE RD NE,UNKNO3
P050099484,BIPD,7/1/2005 0:00,0955,371936193,76953219,,NE DAY RD E / STATE HY 305 NE,MVC3
P050137433,BIPD,9/1/2005 0:00,1629,373493965,72070207,,HIGH SCHOOL RD NE / HILDEBRAND LN NE,RECKL3
P050139366,BIPD,9/4/2005 0:00,1638,373680319,70849352,,STATE HY 305 NE / WINSLOW WY E,T
P050137537,BIPD,9/1/2005 0:00,1927,370326666,72148397,,FLETCHER BAY RD NE / NE HIGH SCHOOL RD,DUI3
P050135851,BIPD,8/29/2005 0:00,2237,370139824,74174257,,MILLER RD NE / NE TOLO RD,T
P050137580,BIPD,9/1/2005 0:00,2022,373680319,70849352,,STATE HY 305 NE / WINSLOW WY E,T
P050137686,BIPD,9/1/2005 0:00,2358,373680319,70849352,,OLYMPIC DR SE / WINSLOW WY E,T
P050129059,BIPD,8/18/2005 0:00,1234,369798185,67352333,3200,POINT WHITE DR NE,T
P050129462,BIPD,8/19/2005 0:00,0429,370128171,72955549,6564,NE NEW BROOKLYN RD,UNKNO3
P050131585,BIPD,8/22/2005 0:00,1640,371998378,69864920,6159,NE OLD MILL RD,FU
P050129502,BIPD,8/19/2005 0:00,0810,373650998,75289123,,KALLGREN RD NE / NE VALLEY RD,T
P050129526,BIPD,8/19/2005 0:00,0906,373698391,70849225,625,WINSLOW WY E,FU
P050143227,BIPD,9/11/2005 0:00,0957,371065684,76163586,,NE LOVGREEN RD W / MILLER RD NE,T
P050143274,BIPD,9/11/2005 0:00,1210,373186870,72101017,,NE HIGH SCHOOL RD / MADISON AV N,THEFT3
P050143253,BIPD,9/11/2005 0:00,1118,369441865,76377116,12129,ARROW POINT LP NE,ALSP
P050143423,BIPD,9/11/2005 0:00,1804,371008138,70458738,,FLETCHER BAY RD NE / NE VINCENT RD,T
P050143518,BIPD,9/11/2005 0:00,2223,373698391,70849225,625,WINSLOW WY E,MISC4
P050143527,BIPD,9/11/2005 0:00,2300,372848227,65574602,9551,NE SOUTH BEACH RD,DV3
P050127031,BIPD,8/14/2005 0:00,2114,371121462,68658053,,LYNWOOD CENTER RD NE / POINT WHITE DR NE,T
P050128700,BIPD,8/17/2005 0:00,2013,371936193,76953219,,NE DAY RD E / STATE HY 305 NE,T
P050128835,BIPD,8/17/2005 0:00,2329,373611587,71266285,,STATE HY 305 NE / VINEYARD LN,T
P050128843,BIPD,8/17/2005 0:00,2336,372626504,75719196,,NE MORGAN RD / STATE HY 305 NE,T
P050129016,BIPD,8/18/2005 0:00,1052,373756702,70744805,,HARBORVIEW DR SE / OLYMPIC DR SE,T
P050130871,BIPD,8/21/2005 0:00,1106,373062645,72309364,9490,NE HIGH SCHOOL RD,SUSPI4
P050135928,BIPD,8/30/2005 0:00,0139,372603400,76123995,,NE LOVGREEN RD E / PLEASANT PL NE,T
P050137748,BIPD,9/2/2005 0:00,0220,371936193,76953219,,NE DAY RD E / STATE HY 305 NE,DUI3
P050139974,BIPD,9/5/2005 0:00,1955,371201460,68283344,4205,PLEASANT BEACH DR NE,PC3
P050137966,BIPD,9/2/2005 0:00,1423,373294106,72037530,253,HIGH SCHOOL RD NE,MVC4
P050138121,BIPD,9/2/2005 0:00,1839,372850375,73469073,9343,SPORTSMAN CLUB RD NE,PC3
P050140073,BIPD,9/6/2005 0:00,0015,373905264,70637166,499,OLYMPIC DR SE,FI
P050130971,BIPD,8/21/2005 0:00,1527,371161970,68898815,,NE BAKER HILL RD / LYNWOOD CENTER RD NE,T
P050131026,BIPD,8/21/2005 0:00,1704,374103870,77391981,,NE BRACKENWOOD LN / SUNRISE DR NE,T
P050131035,BIPD,8/21/2005 0:00,1722,373271753,79661612,15520,EUCLID AV NE,NOISE3
P050131042,BIPD,8/21/2005 0:00,1742,373590403,72068878,,NE HIGH SCHOOL RD / STATE HY 305 NE,TRAFF3
P050129126,BIPD,8/18/2005 0:00,1511,369579632,72966487,,FLETCHER BAY RD NE / SPRINGRIDGE RD NE,T
P050129135,BIPD,8/18/2005 0:00,1526,369579632,72966487,,FLETCHER BAY RD NE / SPRINGRIDGE RD NE,T
P050143547,BIPD,9/12/2005 0:00,0043,373036612,71271161,,GOVERNMENT WY / WYATT WY NW,T
P050143574,BIPD,9/12/2005 0:00,0340,371315772,76567232,,NE BERGMAN RD / MILLER RD NE,T
P050143576,BIPD,9/12/2005 0:00,0439,372701563,72904150,,NE NEW BROOKLYN RD / NORTH TOWN DR NE,T
P050143581,BIPD,9/12/2005 0:00,0515,372701563,72904150,,NE NEW BROOKLYN RD / NORTH TOWN DR NE,T
P050143610,BIPD,9/12/2005 0:00,0750,370613513,79372249,,STATE HY 305 NE / NE WEST PORT MADISON RD,PC4
P050143633,BIPD,9/12/2005 0:00,0849,372454292,76128415,,NE LOVGREEN RD E / STATE HY 305 NE,T
P050129580,BIPD,8/19/2005 0:00,1053,375128472,70564399,6410,WING POINT RD NE,FU
P050131741,BIPD,8/22/2005 0:00,2144,373179929,71674619,,MADISON AV N / WALLACE WY NE,VERBA3
P050131957,BIPD,8/23/2005 0:00,1008,372857267,73277597,9509,NORTH TOWN DR NE,WC911
P050132174,BIPD,8/23/2005 0:00,1642,373169414,71264069,,MADISON AV N / WYATT WY NE,T
P050132247,BIPD,8/23/2005 0:00,1852,370326666,72148397,,FLETCHER BAY RD NE / NE HIGH SCHOOL RD,T
P050143668,BIPD,9/12/2005 0:00,0945,371333085,70521101,,NE BUCKLIN HILL RD / LYNWOOD CENTER RD NE,FI
P050142765,BIPD,9/10/2005 0:00,1415,371936193,76953219,,NE DAY RD E / STATE HY 305 NE,UNKNO3
P050144292,BIPD,9/13/2005 0:00,0906,373253508,75299130,,N MADISON AV NE / NE VALLEY RD,FI
P050144508,BIPD,9/13/2005 0:00,1448,371924626,68786587,4704,BLAKELY AV NE,T
P050144548,BIPD,9/13/2005 0:00,1550,369920520,72956565,,MILLER RD NE / NE NEW BROOKLYN RD,T
P050144735,BIPD,9/13/2005 0:00,2127,372526653,72100143,785,HIGH SCHOOL RD NW,DV3
P050135970,BIPD,8/30/2005 0:00,0634,374342050,74468021,10400,MANITOU BEACH DR NE,TRAFF4
P050138342,BIPD,9/2/2005 0:00,2245,373519712,72038848,1220,HILDEBRAND LN NE,SUSPI4
P050138431,BIPD,9/3/2005 0:00,0002,373457922,70853191,397,WINSLOW WY E,PC3
P050138564,BIPD,9/3/2005 0:00,0315,373325227,70714691,,BJUNE DR SE / BRIEN DR SE,PC3
P050138586,BIPD,9/3/2005 0:00,0532,373680319,70849352,,OLYMPIC DR SE / WINSLOW WY E,T
P050138646,BIPD,9/3/2005 0:00,1020,373182591,65622863,1585,PARK VIEW DR NE,WRT3
P050144768,BIPD,9/13/2005 0:00,2242,372982687,72129644,9330,NE HIGH SCHOOL RD,FI
P050144800,BIPD,9/14/2005 0:00,0019,373611587,71266285,,STATE HY 305 NE / VINEYARD LN,T
P050144911,BIPD,9/14/2005 0:00,0801,373939227,69658973,4200,EAGLE HARBOR DR NE,FU
P050144977,BIPD,9/14/2005 0:00,1032,368716228,73355134,9052,OLYMPUS BEACH RD NE,HARAS4
P050145061,BIPD,9/14/2005 0:00,1339,373506632,76900552,9818,NE DAY RD E,T
P050145159,BIPD,9/14/2005 0:00,1556,374035916,71152834,440,ROBINWOOD DR NE,WC911
P050129103,BIPD,8/18/2005 0:00,1426,373378981,69700949,5662,PACKARD LN NE,FU
P050131316,BIPD,8/22/2005 0:00,0732,370139824,74174257,,MILLER RD NE / NE TOLO RD,T
P050131447,BIPD,8/22/2005 0:00,1255,373168191,71192145,403,MADISON AV N,MVC3
P050129136,BIPD,8/18/2005 0:00,1526,373214788,70863442,151,WINSLOW WY E,FU
P050129254,BIPD,8/18/2005 0:00,1844,374367203,67777983,11050,NE SEABORN RD,MISC5
P050129272,BIPD,8/18/2005 0:00,1920,372805543,75317290,,NE KOURA RD / STATE HY 305 NE,T
P050129816,BIPD,8/19/2005 0:00,1826,371159750,68889088,4759,LYNWOOD CENTER RD NE,CUSTO4
P050130016,BIPD,8/19/2005 0:00,2321,371066568,78207718,,NE HIDDEN COVE RD / STATE HY 305 NE,T
P050130134,BIPD,8/20/2005 0:00,0329,371066568,78207718,,NE HIDDEN COVE RD / STATE HY 305 NE,T
P050126888,BIPD,8/14/2005 0:00,1525,369336826,68475746,4330,NE RHODES END RD,WC911
P050132523,BIPD,8/24/2005 0:00,1003,372865528,71280293,,GROW AV NW / WYATT WY NW,T
P050132530,BIPD,8/24/2005 0:00,1015,373519712,72038848,1220,HILDEBRAND LN NE,T
P050099506,BIPD,7/1/2005 0:00,1035,373506232,72019976,1200,HILDEBRAND LN NE,UNWAN3
P050099551,BIPD,7/1/2005 0:00,1153,373698391,70849225,625,WINSLOW WY E,MISC4
P050102050,BIPD,7/4/2005 0:00,2158,370718538,72114986,7195,NE HIGH SCHOOL RD,FIREW4
P050102130,BIPD,7/4/2005 0:00,2308,374552557,74676630,10582,NE MANITOU PARK BV,FIREW3
P050099557,BIPD,7/1/2005 0:00,1204,371066568,78207718,,NE HIDDEN COVE RD / STATE HY 305 NE,ASSIS4
P050131716,BIPD,8/22/2005 0:00,2052,373275059,77874338,13645,N MADISON AV NE,TRAFF3
P050129328,BIPD,8/18/2005 0:00,2100,372263911,72323093,8203,SPORTSMAN CLUB RD NE,THEFT5
P050131906,BIPD,8/23/2005 0:00,0815,373753350,70848849,,CAVE AV NE / WINSLOW WY E,T
P050131950,BIPD,8/23/2005 0:00,0952,374251467,74702811,10635,FALK RD NE,VERBA4
P050129355,BIPD,8/18/2005 0:00,2204,373169414,71264069,,MADISON AV N / WYATT WY NE,T
P050129562,BIPD,8/19/2005 0:00,1024,373905264,70637166,499,OLYMPIC DR SE,T
P050145232,BIPD,9/14/2005 0:00,1832,370482541,75122127,,ARROW POINT DR NE / MILLER RD NE,T
P050145318,BIPD,9/14/2005 0:00,2109,371936193,76953219,,NE DAY RD E / STATE HY 305 NE,TRAFF3
P050145383,BIPD,9/15/2005 0:00,0006,372374768,71791616,1000,WEAVER AV NE,T
P050145434,BIPD,9/15/2005 0:00,0340,371936193,76953219,,NE DAY RD E / STATE HY 305 NE,T
P050145476,BIPD,9/15/2005 0:00,0808,372573499,72906261,,NE NEW BROOKLYN RD / SPORTSMAN CLUB RD NE,T
P050145519,BIPD,9/15/2005 0:00,0930,373164917,71076097,280,MADISON AV N,FU
P050138742,BIPD,9/3/2005 0:00,1403,372114074,74383464,10212,AFFIRMED LN NE,ALRA
P050138801,BIPD,9/3/2005 0:00,1612,369920520,72956565,,FLETCHER BAY RD NE / NE NEW BROOKLYN RD,THEFT5
P050140804,BIPD,9/7/2005 0:00,0835,373405799,70855388,343,WINSLOW WY E,FU
P050140871,BIPD,9/7/2005 0:00,1048,371146440,68565041,4500,PLEASANT BEACH DR NE,FOUND4
P050138867,BIPD,9/3/2005 0:00,1823,371222173,76459094,12265,MILLER RD NE,FU
P050138921,BIPD,9/3/2005 0:00,2006,371595366,72944166,,NE NEW BROOKLYN RD / SANDS AV NE,T
P050132585,BIPD,8/24/2005 0:00,1230,372323972,79737917,8600,NE COUNTY PARK RD,THREA4
P050130346,BIPD,8/20/2005 0:00,1404,370706890,75773607,,NE BAY HILL RD / MILLER RD NE,T
P050132723,BIPD,8/24/2005 0:00,1651,370250223,68216824,4000,POINT WHITE DR NE,T
P050130354,BIPD,8/20/2005 0:00,1423,371359256,80593339,,HIDDEN COVE / HIDDEN HEIGHTS,T
P050130357,BIPD,8/20/2005 0:00,1425,371747826,76958309,,NE DAY RD W / MILLER RD NE,T
P050130424,BIPD,8/20/2005 0:00,1715,372982688,72129644,7999,HIDDEN COVE,T
P050097825,BIPD,6/28/2005 0:00,1750,0,0,,HIDDEN COVE / PHELPS,FI
P050099626,BIPD,7/1/2005 0:00,1411,373698391,70849225,625,WINSLOW WY E,FU
P050098021,BIPD,6/29/2005 0:00,0006,374141512,70893685,,EAGLE PL NE / IRENE PL NE,MVCB
P050100366,BIPD,7/2/2005 0:00,1454,369297246,73384984,9160,FOX COVE LN NE,ALRA
P050100389,BIPD,7/2/2005 0:00,1553,374706257,67887021,4008,ROCKAWAY BEACH RD NE,FIREW4
P050102818,BIPD,7/5/2005 0:00,2105,372805543,75317290,,NE KOURA RD / STATE HY 305 NE,T
P050145595,BIPD,9/15/2005 0:00,1159,373200705,72857105,8489,MADISON AV N,FU
P050143722,BIPD,9/12/2005 0:00,1056,373184218,71966567,,IHLAND WY NE / MADISON AV N,T
P050143768,BIPD,9/12/2005 0:00,1159,372850375,73469073,9343,SPORTSMAN CLUB RD NE,T
P050143860,BIPD,9/12/2005 0:00,1434,371936193,76953219,,NE DAY RD E / STATE HY 305 NE,RECKL3
P050143875,BIPD,9/12/2005 0:00,1451,373795854,72059997,,HIGH SCHOOL RD NE / POLLYS LN NE,T
P050141266,BIPD,9/7/2005 0:00,2140,373059219,65755423,1711,PARADE GROUNDS AV NE,SUSPI3
P050138962,BIPD,9/3/2005 0:00,2114,372982687,72129644,9330,NE HIGH SCHOOL RD,NOISE4
P050141451,BIPD,9/8/2005 0:00,0823,371872642,69038419,,BLAKELY AV NE / NE MABREY LN,T
P050141562,BIPD,9/8/2005 0:00,1304,369098032,87838035,23600,PORT GAMBLE RD NE,FU
P050139185,BIPD,9/4/2005 0:00,0639,373356648,70857456,292,WINSLOW WY E,WC3
P050139208,BIPD,9/4/2005 0:00,0925,372251310,77600211,,PHELPS RD NE / NE SUMANEE PL,T
P050129589,BIPD,8/19/2005 0:00,1114,371028303,70528845,7000,FLETCHER BAY RD NE,T
P050129767,BIPD,8/19/2005 0:00,1624,372953128,78523247,,NE HIDDEN COVE RD / PHELPS RD NE,RECKL3
P050132300,BIPD,8/23/2005 0:00,2007,369874678,73543522,,BATTLE POINT DR NE / MILLER RD NE,T
P050132313,BIPD,8/23/2005 0:00,2032,371936193,76953219,,NE DAY RD E / STATE HY 305 NE,T
P050129782,BIPD,8/19/2005 0:00,1650,371066568,78207718,,NE HIDDEN COVE RD / STATE HY 305 NE,T
P050132359,BIPD,8/23/2005 0:00,2154,373698391,70849225,625,WINSLOW WY E,WRT3
P050130461,BIPD,8/20/2005 0:00,1816,371120761,70296929,,FLETCHER BAY RD NE / LYNWOOD CENTER RD NE,TRAFF3
P050132855,BIPD,8/24/2005 0:00,2041,373756702,70744805,,HARBORVIEW DR SE / OLYMPIC DR SE,T
P050130519,BIPD,8/20/2005 0:00,2001,373092452,79787231,,EUCLID AV NE / WASHINGTON AV NE,LITTE5
P050130716,BIPD,8/21/2005 0:00,0136,372982688,72129644,9330,NE HIGH SCHOOL RD,ASSIS4
P050133024,BIPD,8/25/2005 0:00,0632,371852373,69136903,,NE AVALON LN / BLAKELY AV NE,T
P050133036,BIPD,8/25/2005 0:00,0716,371904189,68885138,,NE BAKER HILL RD / BLAKELY AV NE,T
P050143974,BIPD,9/12/2005 0:00,1726,373519712,72038848,1220,HILDEBRAND LN NE,WRT3
P050169761,BIPD,10/27/2005 0:00,1237,371196078,72948003,,MANDUS OLSON RD NE / NE NEW BROOKLYN RD,T
P050169902,BIPD,10/27/2005 0:00,1645,373287280,76904551,,NE DAY RD E / N MADISON AV NE,TRAFF5
P050169947,BIPD,10/27/2005 0:00,1758,371066568,78207718,,NE HIDDEN COVE RD / STATE HY 305 NE,T
P050169949,BIPD,10/27/2005 0:00,1803,370147517,70919972,6615,NE MARSHALL RD,HARAS4
P050170166,BIPD,10/28/2005 0:00,0733,373294106,72037530,253,HIGH SCHOOL RD NE,T
P050103144,BIPD,7/6/2005 0:00,1209,370231050,76213311,6564,NE MAPLE ST,FIREW4
P050100573,BIPD,7/2/2005 0:00,2117,369557712,71618032,7400,SPRINGRIDGE RD NE,LOUDP4
P050100690,BIPD,7/2/2005 0:00,2326,373698391,70849225,625,WINSLOW WY E,FU
P050100676,BIPD,7/2/2005 0:00,2315,373186870,72101017,,NE HIGH SCHOOL RD / MADISON AV N,T
P050100795,BIPD,7/3/2005 0:00,0225,374141512,70893685,,EAGLE PL NE / IRENE PL NE,NOISE4
P050101107,BIPD,7/3/2005 0:00,1818,370102380,80615577,16370,STATE HY 305 NE,FI
P050130027,BIPD,8/19/2005 0:00,2334,371936193,76953219,,NE DAY RD E / STATE HY 305 NE,T
P050132526,BIPD,8/24/2005 0:00,1010,371273862,68096587,,BAKER HILL / LYNNWOOD,T
P050132550,BIPD,8/24/2005 0:00,1053,373590403,72068878,,NE HIGH SCHOOL RD / STATE HY 305 NE,T
P050132782,BIPD,8/24/2005 0:00,1823,373195710,72581652,,KIMIKO LN / MADISON AV N,T
P050130087,BIPD,8/20/2005 0:00,0103,372166744,72115528,,NE HIGH SCHOOL RD / SPORTSMAN CLUB RD NE,T
P050133042,BIPD,8/25/2005 0:00,0745,371626272,70396955,,BLAKELY AV NE / NE OLD MILL RD,T
P050130741,BIPD,8/21/2005 0:00,0225,374039616,79106744,10252,SUNRISE PL NE,ANIMA5
P050130856,BIPD,8/21/2005 0:00,1000,375327627,71840061,7838,NE YEOMALT POINT DR,REPOS
P050130904,BIPD,8/21/2005 0:00,1200,370694646,79370590,6886,NE WEST PORT MADISON RD,FU
P050133281,BIPD,8/25/2005 0:00,1537,371066568,78207718,,NE HIDDEN COVE RD / STATE HY 305 NE,ABAND3
P050133339,BIPD,8/25/2005 0:00,1710,373058406,74099172,,SPORTSMAN CLUB RD NE / STATE HY 305 NE,TRAFF3
P050170180,BIPD,10/28/2005 0:00,0813,372753769,73230038,,SPORTSMAN CLUB RD NE / NORTH TOWN DR NE,T
P050170234,BIPD,10/28/2005 0:00,0938,373698391,70849225,625,WINSLOW WY E,MALIC4
P050145685,BIPD,9/15/2005 0:00,1425,371315772,76567232,,NE BERGMAN RD / MILLER RD NE,T
P050170235,BIPD,10/28/2005 0:00,0938,373698391,70849225,625,WINSLOW WY E,MALIC5
P050170220,BIPD,10/28/2005 0:00,0907,369478147,72953447,8733,POTLATCH AV NE,THEFT4
P050170317,BIPD,10/28/2005 0:00,1325,372140743,76945969,8500,NE DAY RD E,WC911
P050139310,BIPD,9/4/2005 0:00,1433,371161970,68898815,,NE BAKER HILL RD / LYNWOOD CENTER RD NE,T
P050139362,BIPD,9/4/2005 0:00,1626,373804036,70615926,497,HARBORVIEW DR SE,BOATT4
P050139476,BIPD,9/4/2005 0:00,2117,373698391,70849225,625,WINSLOW WY E,FU
P050141973,BIPD,9/9/2005 0:00,0459,372566053,71615349,705,MOJI LN NW,ANIMA4
P050139487,BIPD,9/4/2005 0:00,2133,373879514,69039115,5005,TAYLOR AV NE,SUICIA
P050139671,BIPD,9/5/2005 0:00,0918,372897634,72063146,1298,GROW AV NW,FU
P050130364,BIPD,8/20/2005 0:00,1447,368952031,72662020,8480,HANSEN RD NE,DV3
P050130431,BIPD,8/20/2005 0:00,1734,358877744,59944891,4100,W PLEASANT ST,T
P050133077,BIPD,8/25/2005 0:00,0921,373263171,75899611,11800,N MADISON AV NE,SUSPI4
P050133330,BIPD,8/25/2005 0:00,1654,369945636,90854452,,BOND RD NE / NE STATE HY 104,T
P050130428,BIPD,8/20/2005 0:00,1730,373680319,70849352,,OLYMPIC DR SE / WINSLOW WY E,TRAFF4
P050133413,BIPD,8/25/2005 0:00,1953,370385584,72954288,,HOLLY FARM LN NE / NE NEW BROOKLYN RD,T
P050133428,BIPD,8/25/2005 0:00,2011,371936193,76953219,,NE DAY RD E / STATE HY 305 NE,T
P050131045,BIPD,8/21/2005 0:00,1749,374011271,65338095,,NE SOUTH BEACH RD / TOE JAM HILL RD NE,MISC4
P050131079,BIPD,8/21/2005 0:00,1842,373698391,70849225,625,WINSLOW WY E,FOUND3
P050133643,BIPD,8/26/2005 0:00,0808,373159111,70865790,,MADISON AV N / WINSLOW WY E,PC3
P050133660,BIPD,8/26/2005 0:00,0858,370242763,75890243,11744,OLYMPIC TERRACE AV NE,SUSPI4
P050133795,BIPD,8/26/2005 0:00,1306,371121462,68658053,,PLEASANT BEACH DR NE / POINT WHITE DR NE,T
P050170435,BIPD,10/28/2005 0:00,1754,373058406,74099172,,MORAN RD NE / STATE HY 305 NE,MVC4
P050171582,BIPD,10/30/2005 0:00,2017,381763017,65947512,,INFO BREMERTON SUN,MEDIA
P050170520,BIPD,10/28/2005 0:00,2054,373201418,72892000,,MADISON AV N / NE NEW BROOKLYN RD,TRAFF3
P050145741,BIPD,9/15/2005 0:00,1543,373405799,70855388,343,WINSLOW WY E,FI
P050168708,BIPD,10/25/2005 0:00,1303,373186870,72101017,,NE HIGH SCHOOL RD / MADISON AV N,T
P050168861,BIPD,10/25/2005 0:00,1735,374453897,74911474,10891,MANITOU BEACH DR NE,WIRESU
P050139907,BIPD,9/5/2005 0:00,1726,373200705,72857105,8489,MADISON AV N,WC911
P050139940,BIPD,9/5/2005 0:00,1831,370346523,70799135,6500,ISLAND CENTER RD NE,FU
P050140006,BIPD,9/5/2005 0:00,2109,373574004,75290180,9890,NE VALLEY RD,FU
P050140040,BIPD,9/5/2005 0:00,2244,373905264,70637166,499,OLYMPIC DR SE,T
P050140341,BIPD,9/6/2005 0:00,1351,373432553,72050446,323,HIGH SCHOOL RD NE,FI
P050128647,BIPD,8/17/2005 0:00,1855,373852260,78711553,14566,NE WILD SWAN LN,FU
P050133788,BIPD,8/26/2005 0:00,1255,371852373,69136903,,NE AVALON LN / BLAKELY AV NE,T
P050133844,BIPD,8/26/2005 0:00,1445,373493292,72094710,406,HIGH SCHOOL RD NE,FI
P050128672,BIPD,8/17/2005 0:00,1929,373698391,70849225,625,WINSLOW WY E,FU
P050134064,BIPD,8/26/2005 0:00,1950,373680319,70849352,,STATE HY 305 NE / WINSLOW WY E,T
P050130695,BIPD,8/21/2005 0:00,0041,370102380,80615577,16370,STATE HY 305 NE,RECKL3
P050168960,BIPD,10/25/2005 0:00,2117,373962496,70982682,218,FERNCLIFF AV NE,DV4
P050169164,BIPD,10/26/2005 0:00,1025,373041716,65935799,1863,PARADE GROUNDS AV NE,BURGL4
P050169228,BIPD,10/26/2005 0:00,1300,373590403,72068878,,NE HIGH SCHOOL RD / STATE HY 305 NE,TRAFF3
P050169354,BIPD,10/26/2005 0:00,1714,373058406,74099172,,N MADISON AV NE / STATE HY 305 NE,T
P050169364,BIPD,10/26/2005 0:00,1728,372953128,78523247,,NE HIDDEN COVE RD / PHELPS RD NE,T
P050169547,BIPD,10/27/2005 0:00,0102,374060618,75278952,,SUNRISE DR NE / NE VALLEY RD,PC3
P050138251,BIPD,9/2/2005 0:00,2102,372871111,72464072,6856,WEST PORT MADISON,FU
P050140415,BIPD,9/6/2005 0:00,1606,372140743,76945969,8500,NE DAY RD E,WC911
P050140462,BIPD,9/6/2005 0:00,1709,368923865,68291206,4064,CRYSTAL SPRINGS DR NE,ALSP
P050140534,BIPD,9/6/2005 0:00,1849,373680319,70849352,,STATE HY 305 NE / WINSLOW WY E,T
P050142891,BIPD,9/10/2005 0:00,1813,373590403,72068878,,NE HIGH SCHOOL RD / STATE HY 305 NE,T
P050140596,BIPD,9/6/2005 0:00,2032,373334964,71794777,1047,BLUE HERON AV NE,FU
P050130791,BIPD,8/21/2005 0:00,0412,373294106,72037530,253,HIGH SCHOOL RD NE,ASSIS4
P050134384,BIPD,8/27/2005 0:00,0339,374182735,79592185,15446,SUNRISE DR NE,FI
P050130803,BIPD,8/21/2005 0:00,0453,371936193,76953219,,NE DAY RD E / STATE HY 305 NE,T
P050134459,BIPD,8/27/2005 0:00,1014,364118090,83161580,367,NE HOSTMARK ST,TRAFF4
P050131060,BIPD,8/21/2005 0:00,1811,373294106,72037530,253,HIGH SCHOOL RD NE,THEFT3
P050131072,BIPD,8/21/2005 0:00,1832,372912742,70606167,,PARFITT WY SW / WOOD AV SW,PARKI4
P050131134,BIPD,8/21/2005 0:00,2030,371355641,80422883,16241,AGATE POINT RD NE,BLSP
P050131390,BIPD,8/22/2005 0:00,1057,372166744,72115528,,NE HIGH SCHOOL RD / SPORTSMAN CLUB RD NE,T
P050133830,BIPD,8/26/2005 0:00,1425,373164917,71076097,280,MADISON AV N,FI
P050131608,BIPD,8/22/2005 0:00,1738,371936193,76953219,,NE DAY RD E / STATE HY 305 NE,T
P050133997,BIPD,8/26/2005 0:00,1830,361115031,74143368,,BUSHLAC LN NW / MICKELBERRY RD NW,T
P050134058,BIPD,8/26/2005 0:00,1944,369227484,75264082,10450,ARROW POINT DR NE,MISC4
P050169644,BIPD,10/27/2005 0:00,0827,371852373,69136903,,NE AVALON LN / BLAKELY AV NE,T
P050170757,BIPD,10/29/2005 0:00,0858,373590403,72068878,,NE HIGH SCHOOL RD / STATE HY 305 NE,T
P050170762,BIPD,10/29/2005 0:00,0904,373698391,70849225,625,WINSLOW WY E,CIVIL3
P050170792,BIPD,10/29/2005 0:00,1042,373493292,72094710,406,HIGH SCHOOL RD NE,HAZMA
P050170808,BIPD,10/29/2005 0:00,1121,373698391,70849225,625,WINSLOW WY E,MVC3
P050134718,BIPD,8/27/2005 0:00,2028,373530804,70609368,,"WATERFRONT PARK, BI",FOUND4
P050131247,BIPD,8/22/2005 0:00,0129,373905264,70637166,499,OLYMPIC DR SE,PC3
P050131523,BIPD,8/22/2005 0:00,1507,374700105,67882820,3992,ROCKAWAY BEACH RD NE,MVCA
P050135066,BIPD,8/28/2005 0:00,1316,372528869,70919151,345,BROMLEY PL NW,ANIMA4
P050135088,BIPD,8/28/2005 0:00,1403,371965880,71316747,,FINCH RD NE / NE WYATT WY,T
P050131602,BIPD,8/22/2005 0:00,1708,371006884,78369060,7279,NE MANUAL RD,FU
